text,polarity,id,polarity_nb,polarity_svm
"if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world .",negative,6918,NA,NA
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",negative,6919,NA,NA
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",negative,6920,NA,NA
the cold turkey would've been a far better title .,negative,6923,NA,NA
"the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .",negative,6924,NA,NA
the ga-zillionth airhead movie about a wife in distress who resorts to desperate measures .,negative,6925,NA,NA
"while it's nice to watch a movie that hasn't been focus-grouped into tedium , yu's cinematic alchemy produces nearly as much lead as gold .",negative,6928,NA,NA
it treats women like idiots .,negative,6929,NA,NA
"though catch me if you can isn't badly made , the fun slowly leaks out of the movie .",negative,6930,NA,NA
"impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim .",negative,6933,NA,NA
"so much facile technique , such cute ideas , so little movie .",negative,6934,NA,NA
the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .,negative,6935,NA,NA
"the film takes the materials of human tragedy and dresses them in lovely costumes , southern california locations and star power .",negative,6936,NA,NA
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death .",negative,6937,NA,NA
how do you spell clich� ?,negative,6939,NA,NA
"it's sweet , harmless , dumb , occasionally funny and about as compelling as a fishing show .",negative,6940,NA,NA
"in the real world , an actor this uncharismatically beautiful would have a r�sum� loaded with credits like "" girl in bar #3 . """,negative,6943,NA,NA
too much of it feels unfocused and underdeveloped .,negative,6944,NA,NA
under 15 ? a giggle a minute . over age 15 ? big fat waste of time .,negative,6945,NA,NA
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .",negative,6950,NA,NA
chokes on its own depiction of upper-crust decorum .,negative,6951,NA,NA
"well-nigh unendurable . . . though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull .",negative,6952,NA,NA
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers .,negative,6953,NA,NA
while much of the cast has charm -- especially allodi and nolden -- the performers are sunk by the film's primitive approach to the mechanics of comedy .,negative,6954,NA,NA
this directorial debut from music video show-off higuchinsky is all flash .,negative,6955,NA,NA
"yes , ballistic is silly . unfortunately , it's not silly fun unless you enjoy really bad movies .",negative,6956,NA,NA
"the longer the movie goes , the worse it gets , but it's actually pretty good in the first few minutes .",negative,6958,NA,NA
"while it's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc . ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",negative,6959,NA,NA
"not only unfunny , but downright repellent .",negative,6960,NA,NA
"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters .",negative,6961,NA,NA
"forced , familiar and thoroughly condescending .",negative,6962,NA,NA
does little more than play an innocuous game of fill-in- the-blanks with a tragic past .,negative,6963,NA,NA
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension .,negative,6964,NA,NA
has a long and clunky ending . . . which forces the audience to fidget through ten pseudo-serious minutes while waiting for the ending credits and the deleted scenes montage to break the audience's awkward silence,negative,6965,NA,NA
"whaley's determination to immerse you in sheer , unrelenting wretchedness is exhausting .",negative,6967,NA,NA
"the entire movie is about a boring , sad man being boring and sad .",negative,6969,NA,NA
the plot convolutions ultimately add up to nothing more than jerking the audience's chain .,negative,6970,NA,NA
confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .,negative,6971,NA,NA
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .,negative,6972,NA,NA
holden caulfield did it better .,negative,6974,NA,NA
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness .,negative,6975,NA,NA
oh come on . like you couldn't smell this turkey rotting from miles away .,negative,6976,NA,NA
"if it's seldom boring , well , it's also rarely coherent .",negative,6977,NA,NA
simplistic fluff-ball of whimsy .,negative,6978,NA,NA
not exactly the bees knees,negative,6979,NA,NA
"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they're being streamed over a 28k modem .",negative,6980,NA,NA
the kind of spectacularly misconceived enterprise that only a sophisticated cinephile could have perpetrated .,negative,6981,NA,NA
"makes for some truly odd , at times confusing , kids entertainment . . . but at least this time there's some centered storytelling to go along with all the weird stuff .",negative,6982,NA,NA
"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment .",negative,6983,NA,NA
"jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically .",negative,6984,NA,NA
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama .,negative,6985,NA,NA
this is nothing but familiar territory .,negative,6987,NA,NA
"in execution , this clever idea is far less funny than the original , killers from space .",negative,6988,NA,NA
the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,negative,6992,NA,NA
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance .,negative,6993,NA,NA
"utterly lacking in charm , wit and invention , roberto benigni's pinocchio is an astonishingly bad film .",negative,6994,NA,NA
a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .,negative,6995,NA,NA
"scores no points for originality , wit , or intelligence . it's a cookie-cutter movie , a cut-and-paste job .",negative,6996,NA,NA
barely gets off the ground .,negative,6998,NA,NA
"even on those rare occasions when the narrator stops yammering , miller's hand often feels unsure .",negative,6999,NA,NA
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r . abrams , in their feature debut .",negative,7000,NA,NA
